Product_ID,Brand,Model,Country,Price_USD,Rating,Num_Reviews,RAM_GB,Storage_GB,Battery_mAh,Camera_MP,Screen_Size_inch,Weight_g,Processor_Score,Release_Year,5G_Support,Wireless_Charging,Fast_Charging,Water_Resistant,Engagement_Score
MOB_00601,Vivo,Vivo A2,China,373.3,3.55,4182,8,64,4500.0,16.0,6.1,248.0,6,2022,1,0,1,0,92.92
MOB_00388,Google,Google Plus12,USA,991.81,4.45,4925,16,1024,4500.0,200.0,6.5,164.0,9,2024,1,1,1,0,100.0
MOB_00167,Samsung,Samsung Pro3,South Korea,696.77,3.83,2259,6,128,4500.0,108.0,6.5,163.0,7,2019,0,1,1,1,76.65
MOB_00841,Nokia,Nokia M14,Finland,271.49,3.66,261,4,256,4000.0,16.0,6.3,197.0,5,2021,0,0,1,0,57.39
MOB_00021,Apple,Apple A5,USA,995.62,4.5,4593,8,512,5000.0,48.0,6.8,188.0,10,2019,1,0,1,0,100.0
MOB_00647,Realme,Realme A8,China,421.55,3.5,3180,8,256,3500.0,64.0,6.5,185.0,7,2021,0,0,1,0,88.49
MOB_01155,HTC,HTC Ultra19,Taiwan,574.16,4.01,2402,12,256,4000.0,108.0,6.3,168.0,8,2021,0,1,1,1,88.61
MOB_00832,Nokia,Nokia S1,Finland,180.43,2.35,4098,3,64,4500.0,12.0,6.3,230.0,3,2020,0,0,0,0,73.19
MOB_00563,Vivo,Vivo Plus19,China,183.35,3.85,4148,6,64,3000.0,16.0,6.3,213.0,3,2023,0,0,0,0,93.5
MOB_01179,HTC,HTC Neo12,Taiwan,518.33,3.65,1278,6,256,5000.0,64.0,6.7,201.0,9,2023,0,1,1,1,68.25
MOB_00687,Motorola,Motorola Lite11,USA,367.3,2.95,731,4,256,,48.0,6.3,240.0,6,2024,0,0,1,0,43.49
MOB_00958,Asus,Asus Plus13,Taiwan,446.13,2.78,1199,8,256,3500.0,16.0,6.3,168.0,7,2025,0,0,1,1,50.98
MOB_00190,Samsung,Samsung Neo3,South Korea,867.17,4.68,2731,8,512,4500.0,108.0,6.5,224.0,6,2025,1,1,1,1,93.47
MOB_00976,Asus,Asus Pro20,Taiwan,967.21,3.49,3954,8,256,5500.0,48.0,6.7,240.0,8,2019,1,0,1,1,98.2
MOB_00700,Motorola,Motorola X20,USA,313.73,3.98,1094,8,128,4000.0,16.0,6.3,173.0,7,2021,1,0,1,0,67.36
MOB_00511,Oppo,Oppo M15,China,214.44,3.41,2256,4,128,4500.0,32.0,6.3,226.0,2,2021,0,0,1,0,70.84
MOB_01083,LG,LG Lite8,South Korea,649.4,,3011,6,512,4500.0,,6.7,241.0,8,2020,1,1,1,1,91.48
MOB_00475,Oppo,Oppo M11,China,325.34,3.48,482,6,64,,16.0,6.1,158.0,7,2024,0,0,1,0,58.24
MOB_00857,Sony,Sony Ultra4,Japan,900.21,3.33,3712,12,256,4000.0,200.0,6.5,197.0,9,2023,0,1,1,1,91.31
MOB_00748,Motorola,Motorola Pro11,USA,136.32,3.82,1051,6,64,4000.0,12.0,6.0,151.0,4,2024,0,0,0,0,77.84
MOB_00253,Xiaomi,Xiaomi X19,China,763.8,3.54,3176,6,256,4000.0,32.0,6.7,217.0,8,2022,0,1,1,0,82.42
MOB_00022,Apple,Apple Lite2,USA,917.88,4.15,2212,16,256,5000.0,64.0,6.8,214.0,9,2021,1,1,0,1,82.86
MOB_00460,Huawei,Huawei M16,China,853.81,3.62,2054,8,256,4000.0,108.0,6.7,153.0,6,2025,1,1,0,1,75.81
MOB_01076,LG,LG S17,South Korea,289.18,3.43,1090,4,128,3500.0,32.0,6.5,215.0,5,2025,0,0,1,0,70.66
MOB_00277,OnePlus,OnePlus Pro17,China,671.25,,4656,12,256,5000.0,32.0,6.5,211.0,9,2024,1,1,1,1,100.0
MOB_00956,Asus,Asus M14,Taiwan,461.3,4.19,1406,8,64,4500.0,,6.1,231.0,5,2025,1,0,1,1,88.07
MOB_00386,Google,Google X2,USA,916.91,4.48,1162,16,512,5500.0,48.0,6.8,211.0,8,2024,1,1,1,1,76.01
MOB_00806,Nokia,Nokia S2,Finland,330.09,3.38,4426,4,64,3500.0,16.0,6.1,227.0,7,2024,1,0,0,0,87.14
MOB_00344,Google,Google A5,USA,771.37,3.7,2898,8,128,5000.0,48.0,6.7,191.0,9,2021,1,1,1,0,82.61
MOB_00770,Nokia,Nokia Neo17,Finland,224.84,2.73,3034,6,64,4000.0,32.0,6.0,208.0,2,2025,0,0,1,0,56.93
MOB_00131,Samsung,Samsung Pro5,South Korea,929.83,3.83,2619,16,256,4500.0,48.0,6.7,203.0,8,2022,1,1,1,1,83.34
MOB_00872,Sony,Sony Neo1,Japan,,3.83,3773,12,128,5000.0,108.0,6.7,212.0,7,2022,1,1,1,0,100.0
MOB_01124,HTC,HTC A19,Taiwan,,3.14,2009,4,128,4500.0,48.0,6.5,241.0,7,2022,0,0,1,0,60.54
MOB_00088,Apple,Apple Max5,USA,736.33,3.91,2519,8,512,4000.0,,6.3,177.0,7,2025,1,1,0,1,87.98
MOB_00331,OnePlus,OnePlus Neo16,China,727.42,3.57,2377,8,256,,48.0,6.7,206.0,7,2020,1,0,0,1,74.59
MOB_00467,Huawei,Huawei Lite19,China,1108.53,3.62,1064,8,256,5000.0,48.0,6.5,227.0,8,2023,1,0,1,0,53.95
MOB_00122,Samsung,Samsung Max11,South Korea,1006.1,4.4,3765,12,512,4500.0,200.0,6.7,159.0,10,2019,0,1,1,1,100.0
MOB_01045,LG,LG Max13,South Korea,173.4,3.02,710,3,128,4500.0,8.0,6.0,224.0,4,2023,0,0,0,0,59.66
MOB_01096,HTC,HTC Lite3,Taiwan,522.5,3.16,3036,12,512,4000.0,32.0,6.5,156.0,7,2019,1,0,1,1,80.07
MOB_01131,HTC,HTC M9,Taiwan,657.05,3.97,1875,12,512,4000.0,64.0,6.7,207.0,8,2021,1,1,1,1,80.32
MOB_00861,Sony,Sony X10,Japan,516.34,4.01,1448,8,128,4000.0,108.0,6.5,230.0,9,2020,1,1,1,0,73.33
MOB_01127,HTC,HTC M16,Taiwan,203.72,2.62,2790,3,64,4500.0,8.0,6.0,168.0,2,2020,0,0,1,0,67.14
